MAKE,MODEL,MODEL_YR,BODY_STYLE,VEHICLE_TYPE,DRIVE_TRAIN,PRODUCTION_RELEASE,VEHICLE_CLASS,BODY_FRAME,NUM_OF_SEATING,SEAT_LOC,SEAT_LOC_COMMENTS,MIN_GROSS_WEIGHT,MAX_GROSS_WEIGHT,UPPER_BELT_ANCHORAGE,UPPER_BELT_ANCHORAGE_LOC,SEAT_BELT_PRETENSIONER,SEAT_BELT_PRETENSIONER_LOC,LOAD_LIMITERS,LOAD_LIMITERS_LOC,FRNT_BELT_INDICATOR,FRNT_BELT_LOC,REAR_BELT_INDICATOR,LATCH_REAR_POSITION,HEAD_SAB,HEAD_SAB_TYPE,HEAD_SAB_LOC,HEAD_SAB_MOUNT_LOC,HEAD_SAB_MEET_REQUIREMENTS,HEAD_SAB_DEPLOY_IN_ROLLOVER,TORSO_SAB,TORSO_SAB_TYPE,TORSO_SAB_LOC,TORSO_SAB_MOUNT_LOC,KNEE_BOLSTERS,KNEE_BOLSTERS_LOC,ADL,HEAD_RESTRAINT_IND,DYNAMIC_HEAD_RESTRAINT_IND,BETI,BLIND_SPOT_DETECTION,DAY_RUN_LIGHTS,ADAPTIVE_CRUISE_CONTROL,ABS,ARS,ARS_LOC,AUTO_CRASH_NOTIFICATION,CRASH_DATA_RECORDER,ANTI_THEFT_DEVICE,ANTI_THEFT_DEVICE_TYPE,FRNT_COLLISION_WARNING,NHTSA_FRNT_COLLISION_WARNING,NHTSA_FCW_EVALUATION,LANE_DEPARTURE_WARNING,NHTSA_LANE_DEPARTURE_WARNING,NHTSA_LDW_EVALUATION,CRASH_IMMINENT_BRAKE,NHTSA_CRASH_IMMINENT_BRAKE,NHTSA_CIB_EVALUATION,DYNAMIC_BRAKE_SUPPORT,NHTSA_DYNAMIC_BRAKE_SUPPORT,NHTSA_DBS_EVALUATION,NHTSA_ESC,PELVIS_SAB,PELVIS_SAB_TYPE,PELVIS_SAB_LOC,PELVIS_SAB_MOUNT_LOC,OVERALL_STARS,FRNT_TEST_NO,FRNT_VIN,FRNT_DRIV_STARS,FRNT_PASS_STARS,FRNT_SAFETY_CONCERN_DRIV,FRNT_SAFETY_CONCERN_PASS,FRNT_FOOT_NOTES,FRNT_FOOT_NOTES_PASS,OVERALL_FRNT_STARS,CURB_WEIGHT,FRNT_TESTED_WITH,HIC15_DRIV,CHEST_DEFL_DRIV,LEFT_FEMUR_DRIV,RIGHT_FEMUR_DRIV,NIJ_DRIV,NECK_TENS_DRIV,NET_COMP_DRIV,HIC15_PASS,CHEST_DEFL_PASS,LEFT_FEMUR_PASS,RIGHT_FEMUR_PASS,NIJ_PASS,NECK_TENS_PASS,NET_COMP_PASS,SIDE_TEST_NO,SIDE_VIN,SIDE_DRIV_STARS,SIDE_PASS_STARS,SIDE_BARRIER_STAR,COMB_FRNT_STAR,COMB_REAR_STAR,SIDE_SAFETY_CONCERN_DRIV,SIDE_SAFETY_CONCERN_PASS,SIDE_FOOT_NOTES,SIDE_FOOT_NOTES_PASS,OVERALL_SIDE_STARS,SIDE_TESTED_WITH,SIDE_HIC_36_DRIV,RIB_DEFLECTION_DRIV,ABDOMEN_FORCE_DRIV,SYMPHYSIS_FORCE_DRIV,SIDE_HIC_36_PASS,PELVIC_FORCE_PASS,POLE_TEST_NO,POLE_VIN,SIDE_POLE_STARS,POLE_SAFETY_CONCERN,POLE_FOOT_NOTES,POLE_TESTED_WITH,POLE_HIC_36_DRIV,PELVIC_FORCE,ROLLOVER_POSSIBILITY,STATIC_STABI_FACTOR,TIP,ROLL_SAFETY_CONCERN,ROLL_FOOT_NOTES,ROLLOVER_STARS,NHTSA_BACKUP_CAMERA,BACKUP_CAMERA
GMC,YUKON,2014,SUV,MPV,RWD,1,SUV,Frame-Based,4 TO 8,"2/3-Frt,2/3-2nd row, 0/2/3-3rd Row",,7100,7500,Standard,"1, 3, 4, 6",Standard,"1,3",Standard,"1,3",Standard,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,,,,"1, 3, 4, 6, 7, 9",,,Side Blind Zone - Avail (57%),Standard,,,Standard,1,Standard,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,Standard,Standard,,,Seat,4,7026,1GNSKAE09BR102761,5,4,,,,,5,5678,FRONTAL AIR BAG,136.76600,22.26600,2513.03300,3087.93100,0.26,1217.88000,850.06100,171.61100,12.86500,1963.81300,2497.77800,0.37,963.02500,686.01600,7004,1GNSCAE07BR106756,5,5,5,5,5,,,,,5,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",29.03600,24.12000,320.88100,1483.71800,56.49600,423.30800,7025,1GNSCAE00BR101432,5,,,,319.38800,3675.14800,0.246,1.12,No Tip,,,3,,Standard
GMC,YUKON DENALI,2014,SUV,MPV,4WD,1,SUV,Frame-Based,4 TO 8,"2/3-Frt,2/3-2nd row, 0/2/3-3rd Row",,7100,7500,Standard,"1, 3, 4, 6",Standard,"1,3",Standard,"1,3",Standard,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,,,,"1, 3, 4, 6, 7, 9",,,Side Blind Zone - Avail (57%),Standard,,,Standard,1,Standard,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,Standard,Standard,,,Seat,4,7026,1GNSKAE09BR102761,5,4,,,,,5,5678,FRONTAL AIR BAG,136.76600,22.26600,2513.03300,3087.93100,0.26,1217.88000,850.06100,171.61100,12.86500,1963.81300,2497.77800,0.37,963.02500,686.01600,7004,1GNSCAE07BR106756,5,5,5,5,5,,,,,5,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",29.03600,24.12000,320.88100,1483.71800,56.49600,423.30800,7025,1GNSCAE00BR101432,5,,,,319.38800,3675.14800,0.228,1.14,No Tip,,,3,,Standard
GMC,YUKON DENALI,2014,SUV,MPV,RWD,1,SUV,Frame-Based,4 TO 8,"2/3-Frt,2/3-2nd row, 0/2/3-3rd Row",,7100,7500,Standard,"1, 3, 4, 6",Standard,"1,3",Standard,"1,3",Standard,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,,,,"1, 3, 4, 6, 7, 9",,,Side Blind Zone - Avail (57%),Standard,,,Standard,1,Standard,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,Standard,Standard,,,Seat,4,7026,1GNSKAE09BR102761,5,4,,,,,5,5678,FRONTAL AIR BAG,136.76600,22.26600,2513.03300,3087.93100,0.26,1217.88000,850.06100,171.61100,12.86500,1963.81300,2497.77800,0.37,963.02500,686.01600,7004,1GNSCAE07BR106756,5,5,5,5,5,,,,,5,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",29.03600,24.12000,320.88100,1483.71800,56.49600,423.30800,7025,1GNSCAE00BR101432,5,,,,319.38800,3675.14800,0.246,1.12,No Tip,,,3,,Standard
GMC,YUKON DENALI XL 1500,2014,SUV,MPV,4WD,1,SUV,Frame-Based,6 TO 8,"2/3-Frt,2/3-2nd row, 0/2/3-3rd Row",,7300,7500,Standard,"1, 3, 4, 6",Standard,"1,3",Standard,"1,3",Standard,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,,,,"1, 3, 4, 6, 7, 9",,,Side Blind Zone - Avail (87%),Standard,,,Standard,1,Standard,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,Standard,Standard,,,Seat,4,7509,1GNSKHE76CR116656,5,5,,,,,5,5830,FRONTAL AIR BAG,175.14400,23.24300,2961.13900,3304.01000,0.19,1222.32900,768.27700,182.92200,12.17700,2410.09000,2049.42900,0.37,830.95600,518.41200,7510,1GNSCJE0XCR128414,5,5,5,5,5,,,This vehicle rolled onto its side (one-quarter turn) after impact in a side MDB NCAP test.  ,,5,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",27.14500,11.78000,473.70000,1342.42100,28.03600,431.51900,7506,1GNSCHE08CR128257,5,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",304.68900,3660.90400,0.237,1.13,No Tip,,,3,,Standard
GMC,YUKON DENALI XL 1500,2014,SUV,MPV,RWD,1,SUV,Frame-Based,6 TO 8,"2/3-Frt,2/3-2nd row, 0/2/3-3rd Row",,7300,7500,Standard,"1, 3, 4, 6",Standard,"1,3",Standard,"1,3",Standard,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,,,,"1, 3, 4, 6, 7, 9",,,Side Blind Zone - Avail (87%),Standard,,,Standard,1,Standard,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,Standard,Standard,,,Seat,4,7509,1GNSKHE76CR116656,5,5,,,,,5,5830,FRONTAL AIR BAG,175.14400,23.24300,2961.13900,3304.01000,0.19,1222.32900,768.27700,182.92200,12.17700,2410.09000,2049.42900,0.37,830.95600,518.41200,7510,1GNSCJE0XCR128414,5,5,5,5,5,,,This vehicle rolled onto its side (one-quarter turn) after impact in a side MDB NCAP test.  ,,5,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",27.14500,11.78000,473.70000,1342.42100,28.03600,431.51900,7506,1GNSCHE08CR128257,5,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",304.68900,3660.90400,0.237,1.13,No Tip,,,3,,Standard
GMC,YUKON XL 1500,2014,SUV,MPV,4WD,1,SUV,Frame-Based,6 TO 8,"2/3-Frt,2/3-2nd row, 0/2/3-3rd Row",,7300,7500,Standard,"1, 3, 4, 6",Standard,"1,3",Standard,"1,3",Standard,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,,,,"1, 3, 4, 6, 7, 9",,,Side Blind Zone - Avail (87%),Standard,,,Standard,1,Standard,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,Standard,Standard,,,Seat,4,7509,1GNSKHE76CR116656,5,5,,,,,5,5830,FRONTAL AIR BAG,175.14400,23.24300,2961.13900,3304.01000,0.19,1222.32900,768.27700,182.92200,12.17700,2410.09000,2049.42900,0.37,830.95600,518.41200,7510,1GNSCJE0XCR128414,5,5,5,5,5,,,This vehicle rolled onto its side (one-quarter turn) after impact in a side MDB NCAP test.  ,,5,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",27.14500,11.78000,473.70000,1342.42100,28.03600,431.51900,7506,1GNSCHE08CR128257,5,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",304.68900,3660.90400,0.237,1.13,No Tip,,,3,,Standard
GMC,YUKON XL 1500,2014,SUV,MPV,RWD,1,SUV,Frame-Based,6 TO 8,"2/3-Frt,2/3-2nd row, 0/2/3-3rd Row",,7300,7500,Standard,"1, 3, 4, 6",Standard,"1,3",Standard,"1,3",Standard,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,,,,"1, 3, 4, 6, 7, 9",,,Side Blind Zone - Avail (87%),Standard,,,Standard,1,Standard,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,Standard,Standard,,,Seat,4,7509,1GNSKHE76CR116656,5,5,,,,,5,5830,FRONTAL AIR BAG,175.14400,23.24300,2961.13900,3304.01000,0.19,1222.32900,768.27700,182.92200,12.17700,2410.09000,2049.42900,0.37,830.95600,518.41200,7510,1GNSCJE0XCR128414,5,5,5,5,5,,,This vehicle rolled onto its side (one-quarter turn) after impact in a side MDB NCAP test.  ,,5,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",27.14500,11.78000,473.70000,1342.42100,28.03600,431.51900,7506,1GNSCHE08CR128257,5,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",304.68900,3660.90400,0.237,1.13,No Tip,,,3,,Standard
HONDA,ACCORD,2014,2 DR,PC,FWD,1,PASSENGER CAR,Uni-Body,5,"1,3,4,5,6",N/A,4189,4477,,,Standard,"1,3",Standard,"1,3",Yes,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,,,,"1, 3, 4, 5, 6",,,,Standard,,,,"1,3",,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,Standard,Standard,,,Seat,5,8104,1HGCT1B74DA000573,5,5,,,,,5,3311,FRONTAL AIR BAG,123.99800,21.38900,481.47000,1000.92100,0.30,1017.18500,199.50400,252.98900,14.67100,1879.13800,1597.76700,0.28,799.39600,240.63600,8102,1HGCT1B77DA001460,5,5,5,5,5,,,,,5,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",225.01900,11.64000,718.75700,1309.02800,350.15500,3832.42500,8098,1HGCT1B71DA000448,5,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",318.64500,2495.36100,0.099,1.46,No Tip,,,5,Standard,Standard
HONDA,ACCORD,2014,4 DR,PC,FWD,1,PASSENGER CAR,Uni-Body,5,"1,3,4,5,6",N/A,4200,4542,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,,,,"1, 3, 4, 5, 6",,,,Standard,,,,"1,3,4,6",,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,Standard,Standard,,,Seat,5,8035,1HGCR2F8XDA005557,4,4,,,,,4,3386,FRONTAL AIR BAG,131.72200,27.40000,2830.86200,961.22900,0.29,931.52700,226.95000,210.80400,17.24000,1819.11100,1943.91400,0.35,769.14300,234.10500,8033,1HGCR2F37DA003527,5,5,5,5,5,,,,,5,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",160.77800,16.52800,668.28600,1728.33100,303.05800,2532.25600,8032,1HGCR2F7XDA000222,5,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",289.01900,2481.39200,0.099,1.46,No Tip,,,5,Standard,Standard
HONDA,ACCORD HYBRID,2014,4 DR,PC,FWD,1,PASSENGER CAR,Uni-Body,5,"1,3,4,5,6",N/A,4696,4696,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,,,,"1, 3, 4, 5, 6",,,,Standard,,,,"1,3,4,6",,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,Standard,Standard,,,Seat,5,8035,1HGCR2F8XDA005557,4,4,,,,,4,3386,FRONTAL AIR BAG,131.72200,27.40000,2830.86200,961.22900,0.29,931.52700,226.95000,210.80400,17.24000,1819.11100,1943.91400,0.35,769.14300,234.10500,8033,1HGCR2F37DA003527,5,5,5,5,5,,,,,5,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",160.77800,16.52800,668.28600,1728.33100,303.05800,2532.25600,8032,1HGCR2F7XDA000222,5,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",289.01900,2481.39200,0.099,1.46,No Tip,,,5,Standard,Standard
HONDA,ACCORD PLUG IN HYBRID,2014,4 DR,PC,FWD,1,PASSENGER CAR,Uni-Body,5,"1,3,4,5,6",N/A,4696,4696,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,,,,"1, 3, 4, 5, 6",,,,Standard,,,,"1,3,4,6",,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Standard,Standard,,Standard,Optional,,,No,,,No,,Standard,Standard,,,Seat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,Standard,Standard
HONDA,CIVIC,2014,2 DR,PC,FWD,1,PASSENGER CAR,Uni-Body,5,"1,3,4,5,6",N/A,3660,3925,,,Standard,"1,3",Standard,"1,3",Yes,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,No,Standard,Pelvis/Torso,"1, 3",Seat,,,,"1, 3, 4, 5, 6",,,,Standard,,,,"1,3",,Standard,Standard,(j) See Comment,,No,,,No,,,No,,,No,,Standard,Standard,,,Seat,4,8156,2HGFG3B58DH500796,4,4,,,,,4,2772,"TORSO/PELVIS AIR BAG,FRONTAL AIR BAG",73.55100,25.66800,2352.94100,1563.14300,0.37,1540.32600,96.42400,247.76800,14.48200,2905.49600,2082.34800,0.41,705.14100,179.71300,8157,2HGFG3B59DH500306,5,4,5,5,4,,,,,5,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",251.50200,23.42400,1104.80000,2389.96400,575.09900,3380.58900,8180,2HGFG3B57DH501244,5,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",193.28400,3122.73300,0.118,1.37,No Tip,,,4,Standard,Standard
HONDA,CIVIC,2014,4 DR,PC,FWD,1,PASSENGER CAR,Uni-Body,5,"1,3,4,5,6",N/A,3660,3925,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,No,Standard,Pelvis/Torso,"1, 3",Seat,,,,"1, 3, 4, 5, 6",,,,Standard,,,,"1,3,4,6",,Standard,Standard,(j) See Comment,,No,,,No,,,No,,,No,,Standard,Standard,,,Seat,5,8204,19XFB4F27DE200049,4,4,,,,,4,2869,FRONTAL AIR BAG,144.34400,28.44000,411.04700,2022.85100,0.30,1049.70100,393.92200,190.76100,16.54600,2381.25600,2428.97600,0.40,724.92400,209.27100,8205,19XFB4F25DE200549,5,5,5,5,5,,,,,5,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",155.78000,22.46900,967.89300,1757.74700,393.89300,3402.00300,8208,19XFB4F26DE200561,5,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",246.92900,3644.34900,0.105,1.43,No Tip,,,4,Standard,Standard
HONDA,CIVIC CNG,2014,4 DR,PC,FWD,1,PASSENGER CAR,Uni-Body,5,"1,3,4,5,6",N/A,3814,3814,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,No,Standard,Pelvis/Torso,"1, 3",Seat,,,,"1, 3, 4, 5, 6",,,,Standard,,,,"1,3,4,6",,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,Standard,Standard,,,Seat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,Standard,Standard
HONDA,CIVIC HYBRID,2014,4 DR,PC,FWD,1,PASSENGER CAR,Uni-Body,5,"1,3,4,5,6",N/A,3837,3837,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,No,Standard,Pelvis/Torso,"1, 3",Seat,,,,"1, 3, 4, 5, 6",,,,Standard,,,,"1,3,4,6",,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,Standard,Standard,,,Seat,5,8204,19XFB4F27DE200049,4,4,,,,,4,2869,FRONTAL AIR BAG,144.34400,28.44000,411.04700,2022.85100,0.30,1049.70100,393.92200,190.76100,16.54600,2381.25600,2428.97600,0.40,724.92400,209.27100,8205,19XFB4F25DE200549,5,5,5,5,5,,,,,5,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",155.78000,22.46900,967.89300,1757.74700,393.89300,3402.00300,8208,19XFB4F26DE200561,5,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",246.92900,3644.34900,0.105,1.43,No Tip,,,4,Standard,Standard
HONDA,CROSSTOUR,2014,SUV,MPV,4WD,1,SUV,Uni-Body,5,"1,3,4,5,6",N/A,4938,5115,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,,,,"1, 3, 4, 5, 6","1, 3",,,Standard,,,,"1,3,4,6",,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,Standard,Standard,,,Seat,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.118,1.37,No Tip,,,4,Standard,Standard
HONDA,CROSSTOUR,2014,SUV,MPV,FWD,1,SUV,Uni-Body,5,"1,3,4,5,6",N/A,4938,5115,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,,,,"1, 3, 4, 5, 6","1, 3",,,Standard,,,,"1,3,4,6",,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,Standard,Standard,,,Seat,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127,1.34,No Tip,,,4,Standard,Standard
HONDA,CR-V,2014,SUV,MPV,4WD,1,SUV,Uni-Body,5,"1,3,4,5,6",N/A,4332,4564,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",,"4, 5, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,,,,"1, 3, 4, 5, 6",,,,Standard,,,,"1,3,4,6",,Standard,Standard,(j) See Comment,,No,,,No,,,No,,,No,,Standard,,,,N/A,5,7732,JHLRM4H50CC001089,4,5,,,,,5,3463,FRONTAL AIR BAG,130.36900,18.49300,2215.01100,4206.43900,0.32,1026.96200,47.01300,240.56800,14.00100,1676.68800,1176.52500,0.35,1049.04900,245.57000,7750,JHLRM3H58CC001142,5,5,5,5,5,,,,,5,"CURTAIN AIR BAG,TORSO AIR BAG",102.76700,18.29700,795.57800,1944.38200,133.29600,3286.27300,7719,5J6RM3H50CL001191,5,,,"CURTAIN AIR BAG,TORSO AIR BAG",419.57300,3526.45800,0.174,1.22,No Tip,,,4,Standard,Standard
HONDA,CR-V,2014,SUV,MPV,FWD,1,SUV,Uni-Body,5,"1,3,4,5,6",N/A,4332,4564,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",,"4, 5, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,,,,"1, 3, 4, 5, 6",,,,Standard,,,,"1,3,4,6",,Standard,Standard,(j) See Comment,,No,,,No,,,No,,,No,,Standard,,,,N/A,5,7732,JHLRM4H50CC001089,4,5,,,,,5,3463,FRONTAL AIR BAG,130.36900,18.49300,2215.01100,4206.43900,0.32,1026.96200,47.01300,240.56800,14.00100,1676.68800,1176.52500,0.35,1049.04900,245.57000,7750,JHLRM3H58CC001142,5,5,5,5,5,,,,,5,"CURTAIN AIR BAG,TORSO AIR BAG",102.76700,18.29700,795.57800,1944.38200,133.29600,3286.27300,7719,5J6RM3H50CL001191,5,,,"CURTAIN AIR BAG,TORSO AIR BAG",419.57300,3526.45800,0.174,1.22,No Tip,,,4,Standard,Standard
HONDA,CR-Z,2014,3 HB,PC,FWD,1,PASSENGER CAR,Uni-Body,2,"1,3",N/A,3164,3164,,,Standard,"1,3",Standard,"1,3",Yes,"1, 3",,,Standard,Curtain,"1, 3",Roof,Yes,No,Standard,Torso,"1, 3",Seat,,,,"1, 3","1, 3",,,Standard,,,,"1,3",,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,Standard,,,,N/A,4,7622,JHMZF1D47CS000870,4,3,,,,,4,2688,FRONTAL AIR BAG,210.94200,27.35800,1013.10700,993.82600,0.29,1196.98100,299.59500,299.18600,28.94300,539.60600,1342.00900,0.47,1106.64500,627.79300,7071,JHMZF1D66BS001461,3,,3,3,,,,,,3,"CURTAIN AIR BAG,FRONTAL AIR BAG",161.73800,38.55800,1511.50200,2329.43900,,,7069,JHMZF1D68BS002868,5,,,CURTAIN AIR BAG,251.82000,3788.46600,0.095,1.48,No Tip,,,5,Standard,Standard
HONDA,FCX,2014,4 DR,PC,FWD,1,PASSENGER CAR,Uni-Body,4,"1,3,4,6",N/A,4334,4334,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,No,Standard,Pelvis/Torso,"1, 3",Seat,,,,"1, 3, 4, 6","1, 3",,,Standard,,,,"1,3,4,6",,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Standard,No,,,No,,Standard,No,,Standard,No,,Standard,Standard,,,Seat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,Standard,Standard
HONDA,FIT EV,2014,5 HB,PC,FWD,1,PASSENGER CAR,Uni-Body,5,"1,3,4,5,6",N/A,4178,4178,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,No,Standard,Pelvis/Torso,"1, 3",Seat,,,,"1, 3, 4, 5, 6","1, 3",,,Standard,,,,"1,3,4,6",,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,Standard,Standard,,,Seat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,Standard,Standard
HONDA,INSIGHT,2014,5 HB,PC,FWD,1,PASSENGER CAR,Uni-Body,5,"1,3,4,5,6",N/A,3638,3638,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,No,Standard,Torso,"1, 3",Seat,,,,"1, 3, 4, 5, 6","1, 3",,,Standard,,,,"1,3,4,6",,Standard,Standard,(j) See Comment,,No,,,No,,,No,,,No,,Standard,,,,N/A,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113,1.39,No Tip,,,4,Standard,Optional
